id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	in_range	in_range_swaps	price_lower	price_upper	price_range	price_mid	wallet
292015	-2	-1	1	27762.957008	23677.673869	0	51437.105837	51440.630877	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x1cda6af915399fd20d6b253b8cfdbd9feda73baf
292040	-2	-1	1	3924.274491	3300.805543	0	7224.581096	7225.0800340000005	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x97373ce191e8520c6653e58ebb600ac45d24d30e
292059	-2	-1	1	624.309958	524.054338	0	1148.284904	1148.3642960000002	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0xc57f5a63dad0c2f11d974e55474fdf0f1aee6501
292082	-2	-1	1	518.611939	434.390946	0	952.93692	953.002885	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x0e5dcec05495e0ddfaf358b269602f44496cd6c4
292107	-3	2	5	10659.927359	4344.027947	10603.037904	4400.908625	15003.955306	0	0.00	0.00	100%	100%	0.9997	1.2002	0.0005	1.2000	0xd0acc448a2ebdfdab6a4bcaccac9d94231c042f1
292139	-3	2	5	14439.362057	5993.217566	15074.155844	5358.526028	20432.579623	0	0.00	0.00	100%	100%	0.9997	1.2002	0.0005	1.2000	0xd0acc448a2ebdfdab6a4bcaccac9d94231c042f1
292155	-3	2	5	596.385533	247.536438	622.588934	221.337257	843.921971	0	0.00	0.00	100%	100%	0.9997	1.2002	0.0005	1.2000	0xd0acc448a2ebdfdab6a4bcaccac9d94231c042f1
292175	-2	-1	1	4549.475817	2462.485395	4493.828086	2518.123972	7011.961212	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x45b17c587c2b36479aae4f49ee22ddae8b048a59
292181	-2	-1	1	58839.096203	32153.775011	150.582752	90834.518635	90992.871214	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0xd732648de5d0ae4e4dc16829717831a3fce8d0b5
292193	-3	2	5	879.545762	328.255561	0	1207.81711	1207.801323	0	0.00	0.00	75%	69%	0.9997	1.2002	0.0005	1.2000	0x7114b6bdebed02ab7d335d5f91d9f648a5d39855
292240	-2	-1	1	3202.090605	1798.652965	0	5000.320896	5000.74357	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x45b17c587c2b36479aae4f49ee22ddae8b048a59
292247	-2	0	2	43290.761529	7957.230129	0	51244.335167	51247.991658	0	0.00	0.00	100%	100%	0.9998	1.2000	0.0002	0.9999	0x4f9ac9de39ab67c05e0ee125c5c4f7c10d5b9f2d
292249	-2	-1	1	133207.981033	59989.932572	0	193180.002856	193197.91360499998	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x897a7f6af47881c62d7ca7e3dc5bd8a1341ad8ae
292277	-2	0	2	15696.744776	2893.959456	0	18589.379053	18590.704232	0	0.00	0.00	99%	96%	0.9998	1.2000	0.0002	0.9999	0xd0acc448a2ebdfdab6a4bcaccac9d94231c042f1
292301	-2	-1	1	33226.112937	14347.422236	0	47569.052861	47573.535173	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0xbefe67542bab11de3ca315163a93afb116bfb119
292373	-2	-1	1	75887.720876	34015.196449	0	109892.709151	109902.91732500002	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0xf76e0176494608dc2fd1592917dab33b6d2e3ed9
292383	-2	-1	1	4701.307736	2123.332798	0	6824.008555	6824.640534	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x6dc851dd59c86d50f370f1cd937a86b6f1179a6a
292428	-2	1	3	27900.659279	3262.3833	24153.335401	7009.143071	31163.042579	0	0.00	0.00	100%	100%	0.9998	1.2001	0.0003	1.2000	0xcbcaee955ac278f2008216f8d583c9639e3088a8
292460	-2	1	3	770.544528	87.985189	0	858.503037	858.529717	0	0.00	0.00	75%	67%	0.9998	1.2001	0.0003	1.2000	0xd550ac5225eddc5ae90730bc2ef7d334cd9bd4b4
292566	-2	-1	1	122081.33938	77932.263258	0	199997.670823	200013.602638	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x1dbfbe4f9796375d36613a3bf36c77265c0cc7aa
292612	-2	-1	1	4955.978569	3206	0	8161.33259	8161.978569	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0xdf98f0e1fe7f717c579d605aad7908f634578a5d
292704	-2	-1	1	62448.489147	36846.520822	0	99286.802432	99295.009969	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x9e0ef1bc1a3411001a30ea016faeab76d28bf8e3
292706	-2	-1	1	550.868779	613.241544	0	1164.04221	1164.1103229999999	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x9e0ef1bc1a3411001a30ea016faeab76d28bf8e3
292782	-3	2	5	250.500002	109.54716	191.315418	168.725424	360.047162	0	0.00	0.00	78%	70%	0.9997	1.2002	0.0005	1.2000	0x7fdd23982b989db4b0e724e7d578a27fcce6c00f
292795	-2	0	2	100.014784	35.268357	44.426501	90.850704	135.283141	0	0.00	0.00	63%	55%	0.9998	1.2000	0.0002	0.9999	0x7fdd23982b989db4b0e724e7d578a27fcce6c00f
292832	-2	-1	1	11590.300406	12287.909061	0	23876.769327	23878.209467	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0xd7e20a009c543eb011774762dc3dd084e17883ff
292836	-4	2	6	5732.870467	4135.688343	0	9868.706324	9868.558809999999	0	0.00	0.00	95%	91%	0.9996	1.2002	0.0006	0.9999	0x77b5c24f94afe2e12f67368ae0330dbe1033c78c
292844	-2	-1	1	3285.596199	3456.036852	0	6741.224479	6741.633051000001	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x323273736dc92520021578be759fe87fbee788aa
292898	-2	0	2	482.942204	166.201595	0	649.107873	649.143799	0	0.00	0.00	100%	91%	0.9998	1.2000	0.0002	0.9999	0xe06d67e2cd5c51cbe0ec603a1e314039875e0ab2
292935	-2	-1	1	132122.713849	138414.779777	0	270521.056577	270537.493626	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x664d8f8f2417f52cbbf5bd82ba82eefc58a87f07
292945	-3	2	5	623.224519	258.070876	0	0	881.295395	0	0.00	0.00	78%	72%	0.9997	1.2002	0.0005	1.2000	0xa0f642c42ebf0c7a71e6c49a72688c089330c709
292971	-2	-1	1	89058.051641	77212.1892	0	166258.95141	166270.240841	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x51ba05662a3b00731d451014540049b08a4e9ea5
292986	-2	-1	1	9704.276371	8290.562701	0	17993.607135	17994.839072000002	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x788b8b3e7063d17fb0c6dfdbf26d45b82f51c82c
293114	-2	-1	1	369.739693	314.165298	0	683.858028	683.904991	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x887e8b6119b38c60cb03cab204c0a704c6e0a473
293281	-2	0	2	2121.771626	873.624573	0	2995.245922	2995.3961990000003	0	0.00	0.00	100%	100%	0.9998	1.2000	0.0002	0.9999	0x6ac54906d7eae6bec5c7fbd26988de4bebd621a7
293296	-2	0	2	1756.161541	730.973855	0	2487.011408	2487.1353959999997	0	0.00	0.00	100%	93%	0.9998	1.2000	0.0002	0.9999	0x2b28fe276e97f4467c0d7004162bb1812ecbf1cf
293333	-3	2	5	18.16726	9.151312	0	0	27.318572	0	0.00	0.00	83%	75%	0.9997	1.2002	0.0005	1.2000	0x271089c997e99ebdb65a9a8330ba0b840b1f3647
293358	-2	0	2	20653.335403	10518.793508	0	31170.760675	31172.128911	0	0.00	0.00	100%	91%	0.9998	1.2000	0.0002	0.9999	0xcbcaee955ac278f2008216f8d583c9639e3088a8
293359	-3	2	5	357.366413	180	166.346038	371.012037	537.366413	0	0.00	0.00	100%	100%	0.9997	1.2002	0.0005	1.2000	0x00908a54988f2db52436351ac8188cf68bf92fec
293374	-3	2	5	205.199997	103.158162	0	308.365057	308.358159	0	0.00	0.00	89%	84%	0.9997	1.2002	0.0005	1.2000	0x8703a1ac3a2474ee68a1154b7538172f9865192c
293431	-2	0	2	4293.960488	2182.577797	0	6476.253629	6476.538285	0	0.00	0.00	100%	100%	0.9998	1.2000	0.0002	0.9999	0x6ebbd0c5570af173ec6bb5e385b89e678e0457f3
293863	-2	0	2	515.372752	399.954566	0	915.298303	915.327318	0	0.00	0.00	100%	100%	0.9998	1.2000	0.0002	0.9999	0x6ebbd0c5570af173ec6bb5e385b89e678e0457f3
293904	-3	2	5	6413.170263	3838.2794	6045.384028	4206.027456	10251.449663	0	0.00	0.00	100%	100%	0.9997	1.2002	0.0005	1.2000	0x941e5cfcf441ae9d2d7d006716b2b7b0396dd323
293954	-3	2	5	326.180559	195.23535	0	521.430134	521.415909	0	0.00	0.00	98%	94%	0.9997	1.2002	0.0005	1.2000	0x74ec62c2376e3b57c8b661bda0b4effd73c0df88
294038	-2	-1	1	294.844881	2013.2369	0	2308.050415	2308.081781	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x909928a0da946c71c538edeea12c694640a2ab3f
294116	-2	-1	1	3.15323	21.490788	0	24.643682	24.644018	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0xcbfe730f50311793bcd5d3219c4aee3d50506153
294136	-2	0	2	217.284198	167.944022	209.434924	175.792439	385.22821999999996	0	0.00	0.00	100%	100%	0.9998	1.2000	0.0002	0.9999	0x2a2b0559ff10ce0964802ad5a38eb3dd9187192d
294286	-2	0	2	601.08019	1218.505518	0	1819.564557	1819.585708	0	0.00	0.00	100%	90%	0.9998	1.2000	0.0002	0.9999	0xab7c096eaa2190c8c95aa225593823aca03c6784
294455	-2	-1	1	15474.411144	85512.144845	0	100984.889831	100986.555989	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0xbc6565913a8c36d110a59927b3f3aed9a94a43f7
294501	-2	-1	1	6316.033112	29999.999999	0	36315.34666	36316.033111	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x2c7fb10b8cf82d1ea7288eef1433e80936c35ee2
294630	-3	2	5	3948.102237	2267.799424	0	6216.064374	6215.901661	0	0.00	0.00	96%	92%	0.9997	1.2002	0.0005	1.2000	0xd1def8d1d850abc1b07092c31defe32243364144
294647	-2	0	2	626.736232	439.355848	0	1066.055238	1066.09208	0	0.00	0.00	60%	52%	0.9998	1.2000	0.0002	0.9999	0xafe47d6f287ce1397f6d1af56868ce8981d555e8
294898	-2	-1	1	1137.80273	5759.67853	0	6897.358108	6897.4812600000005	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0xb07d7de47888b394d67800fd2b152332a648f556
294927	-2	-1	1	7473.100403	34323.052686	0	41795.339061	41796.153089	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x8985d5c3465d07321e981f3289eae1789ee13c79
294929	-2	-1	1	187.19889	859.681452	0	1046.85995	1046.880342	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0x878be3eeea0a092ade1f9d30eb5aee161ab301ff
295325	-3	-1	2	79.937325	822.903456	82.827998	820.013123	902.840781	0	0.00	0.00	100%	100%	0.9997	0.9999	0.0002	0.9998	0x566f827a4988d4a3eb9da469d8d3d0b536da196e
295623	-3	2	5	8760.904466	4999.403903	0	0	13760.308369	0	0.00	0.00	76%	70%	0.9997	1.2002	0.0005	1.2000	0x6465599be194371e842d7c35a1d72ea1318e4137
295697	-3	2	5	963.258001	549.607894	0	0	1512.865895	0	0.00	0.00	76%	70%	0.9997	1.2002	0.0005	1.2000	0x6465599be194371e842d7c35a1d72ea1318e4137
296216	-2	0	2	439.155226	401.00749	0	0	840.162716	0	0.00	0.00	51%	58%	0.9998	1.2000	0.0002	0.9999	0xbe8eb72d33d76008bb4964189e86f56378acc518
296488	-3	0	3	11345.492594	20997.196472	0	32342.092177	32342.689066	0	0.00	0.00	100%	100%	0.9997	1.2000	0.0003	0.9999	0x6a414b51ceaf33ef465eb853b0b070512afdd717
297246	-2	0	2	855	780.596985	0	1635.552295	1635.5969850000001	0	0.00	0.00	85%	75%	0.9998	1.2000	0.0002	0.9999	0x36000a35d79b58a24b726104ed8c69ec8ee29ae4
297419	-3	2	5	59.232046	37.995987	26.935493	70.291842	97.228033	0	0.00	0.00	100%	100%	0.9997	1.2002	0.0005	1.2000	0xd8c233b8af7e608fac6a05562f61d644dc81b4c6
297585	-2	0	2	4750.257213	4317.232698	0	9067.241086	9067.489911	0	0.00	0.00	100%	89%	0.9998	1.2000	0.0002	0.9999	0xfc7af206e1a69f7886fb47ff8e1287fff4406d03
297603	-3	0	3	448.279142	834.960819	0	1283.216474	1283.239961	0	0.00	0.00	94%	86%	0.9997	1.2000	0.0003	0.9999	0xa95695c71256e41c5d128ed8bcca88a01dace919
298254	-2	0	2	501.547132	461.334498	0	962.855508	962.88163	0	0.00	0.00	99%	88%	0.9998	1.2000	0.0002	0.9999	0xe80aab824b532a93accf3d005bf7029ea3f292cc
299245	-3	3	6	1770.422802	862.208882	0	0	2632.631684	0	0.00	0.00	82%	87%	0.9997	1.2003	0.0006	1.2000	0xb4cc07bd1a3bc3ba8ac032dbd85a552b86793ca0
299338	-1	3	4	5374.479268	0	3372.141825	2002.286402	5374.479268	0	0.00	0.00	98%	96%	0.9999	1.2003	0.0004	1.2001	0x3c5aac016ef2f178e8699d6208796a2d67557fe2
299699	-3	2	5	2396.561034	1550.479982	0	3947.15655	3947.041016	0	0.00	0.00	81%	77%	0.9997	1.2002	0.0005	1.2000	0xe1e534a8d9875b586c82e511cc79bfca441d320a
299938	-3	0	3	14000	25802.210024	0	39801.471488	39802.210024	0	0.00	0.00	100%	87%	0.9997	1.2000	0.0003	0.9999	0x81db2dfd33b24419f0f715e331f678411eb1ec30
300239	-7	5	12	24267.932699	23835.404703	24267.932698	23835.404702	48103.337402000005	0	0.00	0.00	100%	0%	0.9993	1.2005	0.0012	0.9999	0x01a0f8f364c2fec07cfcdebd2980da3f950d0410
300299	-2	0	2	24267.932698	21794.690567	24268.645245	21793.978093	46062.623265	0	0.00	0.00	100%	100%	0.9998	1.2000	0.0002	0.9999	0x01a0f8f364c2fec07cfcdebd2980da3f950d0410
300469	-2	-1	1	8.817631	181.980872	0	190.7976	190.798503	0	0.00	0.00	100%	100%	0.9998	0.9999	0.0001	0.9999	0xb18b9492d77e793541adfa3eb9914d233a9ae7f5
300666	-1	0	1	8057.035819	2634.835673	0	10691.567941	10691.871492	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xf87e0a571bfc9fa98bc44442e0084fcbfdc7af39
300669	-1	0	1	9701.947601	3782.455161	0	13484.053766	13484.402762	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x38569e5f28921537499da81ed14d32b5b4ce95ae
300670	-1	0	1	28040.060488	10930.332178	0	38969.383979	38970.392666	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13
300672	-1	0	1	2888.324613	2111.663082	799.153118	4200.767123	4999.987695	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13
300673	-1	0	1	731.489951	640.652631	0	1372.123085	1372.142582	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13
300674	-1	0	1	25520.428069	24679.647345	0	50199.413755	50200.075414000006	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x7e9c187b0369c5d3e9e1eca56999b45a7c7ac062
300727	-3	0	3	2131.998578	9866.141853	0	11998.083612	11998.140431	0	0.00	0.00	100%	86%	0.9997	1.2000	0.0003	0.9999	0x97fa4879a2aeecb14b5e9807c6c187c9f4560e9b
300735	-1	0	1	553.961242	488	0	1041.946517	1041.9612419999999	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x0e5dcec05495e0ddfaf358b269602f44496cd6c4
300773	-1	0	1	608.971086	540	0	1148.954948	1148.971086	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xc57f5a63dad0c2f11d974e55474fdf0f1aee6501
300821	-1	0	1	20858.693956	31020.744775	0	51879.019381	51879.438731	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x6df6317d97d399be94f7e42173938f7595afb5ab
300833	-1	0	1	78722.651133	121690.820204	0	200411.907857	200413.47133700002	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x1dbfbe4f9796375d36613a3bf36c77265c0cc7aa
300865	-1	0	1	6274.410206	9677.81794	0	15952.10346	15952.228146000001	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xb07d7de47888b394d67800fd2b152332a648f556
300893	-1	0	1	21386.978082	35387.829769	0	56774.398506	56774.807851000005	0	0.00	0.00	100%	88%	0.9999	1.2000	0.0001	1.2000	0x1cda6af915399fd20d6b253b8cfdbd9feda73baf
300906	-1	0	1	29879.039256	80105.948848	0	109984.581168	109984.988104	0	0.00	0.00	99%	86%	0.9999	1.2000	0.0001	1.2000	0xf76e0176494608dc2fd1592917dab33b6d2e3ed9
300911	-1	0	1	74257.184178	185041.620149	0	259297.740915	259298.804327	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x02bb11ac6121de64fb931219712eb0073c182174
300917	-4	3	7	21297.860789	23897.032417	21996.779496	23198.138362	45194.89320599999	0	0.00	0.00	100%	100%	0.9996	1.2003	0.0007	1.2000	0x01a0f8f364c2fec07cfcdebd2980da3f950d0410
300935	-1	0	1	2134.982053	5095.050911	0	7230.001437	7230.032964	0	0.00	0.00	99%	94%	0.9999	1.2000	0.0001	1.2000	0x97373ce191e8520c6653e58ebb600ac45d24d30e
300961	-1	0	1	2103.248152	4892.484817	0	6995.701354	6995.732969	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xbe7dd82facd47d3598803f44cb980078466aeba3
300984	-1	0	1	14568.761689	33431.238311	0	47999.778925	48000	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xefdc7b37a1c057756717545342885770f304f7ae
301070	-1	0	1	2049	4939.459778	0	6988.429742	6988.459778	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x6dc851dd59c86d50f370f1cd937a86b6f1179a6a
301130	-1	0	1	148318.848252	321084.956528	0	469401.443028	469403.80478	0	0.00	0.00	99%	98%	0.9999	1.2000	0.0001	1.2000	0x9800511c5082c3aa6f4335a75dc78b1a87ea307a
301161	-1	0	1	5525.408611	10000.279133	0	15525.58943	15525.687743999999	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xde2f29139346eda24dabcce90b1ecf2d8ff7d829
301243	-1	0	1	3661.760779	6513.210306	0	10174.905199	10174.971085000001	0	0.00	0.00	100%	90%	0.9999	1.2000	0.0001	1.2000	0x597530c4298984f8b8c644893b6213b1c1f047a3
301290	-1	0	1	8016.308167	14475.215441	0	22491.380763	22491.523608	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xde2f29139346eda24dabcce90b1ecf2d8ff7d829
301329	-2	3	5	50926.78827	24585.221381	0	0	75512.009651	0	0.00	0.00	91%	85%	0.9998	1.2003	0.0005	1.2001	0x039fb282b7292cce26cb8e2940c511e31d23d962
301435	-1	0	1	71228.973742	134179.999998	0	205407.73885	205408.97374000002	0	0.00	0.00	98%	84%	0.9999	1.2000	0.0001	1.2000	0x897a7f6af47881c62d7ca7e3dc5bd8a1341ad8ae
301449	-1	0	1	6187.369224	11929.345189	0	18116.608762	18116.714413	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x788b8b3e7063d17fb0c6dfdbf26d45b82f51c82c
301623	-1	0	1	8075.550087	15838.045206	0	23913.458943	23913.595293	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xd7e20a009c543eb011774762dc3dd084e17883ff
301647	-1	0	1	4444.14109	2653.329173	0	7097.331137	7097.470263	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x323273736dc92520021578be759fe87fbee788aa
301749	-1	0	1	5056.788193	3051	0	8107.630511	8107.788193	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xdf98f0e1fe7f717c579d605aad7908f634578a5d
301876	-1	0	1	6458.907275	3896.9649	3200.819908	7154.900326	10355.872175	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xde2f29139346eda24dabcce90b1ecf2d8ff7d829
302093	-1	0	1	101.748782	93.323158	0	195.068945	195.07194	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x72ccd287caf23d839ab9760ee3c55dc4db55321a
302364	-1	0	1	408.344286	275.117654	0	683.449741	683.46194	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x887e8b6119b38c60cb03cab204c0a704c6e0a473
302383	-2	0	2	1.917042	4.499998	1.917041	4.499997	6.41704	0	0.00	0.00	100%	0%	0.9998	1.2000	0.0002	0.9999	0x5e199814f74b452245ef20657d8d5d8cbe820c0c
302408	-1	0	1	28985.032748	19528.36	0	48512.526946	48513.392748	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x83fe9748fac353106c5c988b93ce229f895e0b02
302431	-1	0	1	6237.901279	4202.7495	3224.266801	7216.247429	10440.650779	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x14ebe391c51e64ca9ed842d61b680bea10ccd5ca
302525	-1	0	1	54279.363521	40450	0	94727.808568	94729.36352099999	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x9e0ef1bc1a3411001a30ea016faeab76d28bf8e3
302540	-1	0	1	3086.302195	2300	0	5386.213781	5386.302195	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x9e0ef1bc1a3411001a30ea016faeab76d28bf8e3
302788	-1	0	1	1356.946361	1964.28646	0	3321.203547	3321.232821	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x734e5ce09451fd8473b0d9d153b952a2084696eb
303414	-1	0	1	1095.019155	994.427897	0	2089.418361	2089.447052	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x878be3eeea0a092ade1f9d30eb5aee161ab301ff
303427	-1	0	1	600.032315	541.406537	0	1141.423081	1141.438852	0	0.00	0.00	100%	84%	0.9999	1.2000	0.0001	1.2000	0x8a9705fae082f5f017988a9e495552b5e1295404
303436	-1	0	1	77579.894685	69028.768384	0	146606.610626	146608.663069	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x51ba05662a3b00731d451014540049b08a4e9ea5
303466	-1	0	1	4997.632512	4445.514015	0	0	9443.146527	0	0.00	0.00	45%	50%	0.9999	1.2000	0.0001	1.2000	0xe28842daf2cde94eecc81b26a436eb043454f010
303872	-1	1	2	751.5	249.100132	0	0	1000.600132	0	0.00	0.00	57%	59%	0.9999	1.2001	0.0002	1.2000	0xffbaa0de31cd06c0031682e6e991b2515e71192e
303905	-1	0	1	49312.579942	51860.694192	0	101172.072342	101173.274134	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xbc6565913a8c36d110a59927b3f3aed9a94a43f7
304026	-2	3	5	21999.999999	9562.122874	31563.311071	0	31562.122873	0	0.00	0.00	100%	91%	0.9998	1.2003	0.0005	1.2001	0x15f3d2e43e5d6aaedf16b6348fa07aa7f5210527
304044	-1	0	1	1228.659994	1306.768437	0	2535.398661	2535.4284310000003	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0x909928a0da946c71c538edeea12c694640a2ab3f
304184	-1	0	1	21886.08646	23698.550853	0	45584.111829	45584.637313	0	0.00	0.00	100%	84%	0.9999	1.2000	0.0001	1.2000	0xea2aa59b4a8a9947790c7c3040a75142d854cf20
304402	-2	3	5	967.728899	437	1404.782312	0	1404.728899	0	0.00	0.00	100%	90%	0.9998	1.2003	0.0005	1.2001	0x15f3d2e43e5d6aaedf16b6348fa07aa7f5210527
304456	-2	3	5	1672.321631	755.320718	2427.734662	0	2427.642349	0	0.00	0.00	100%	90%	0.9998	1.2003	0.0005	1.2001	0x15f3d2e43e5d6aaedf16b6348fa07aa7f5210527
304641	-1	1	2	14.364938	7.964735	4.245897	18.083867	22.329673	0	0.00	0.00	100%	100%	0.9999	1.2001	0.0002	1.2000	0xe40602b6629ab2482043df1cf9efc093dd84d337
304734	-2	2	4	142.014067	93.997102	137.482356	98.528645	236.011169	0	0.00	0.00	100%	100%	0.9998	1.2002	0.0004	1.2000	0xa11332680c39d0e048872ae223dd4cb737977ea0
305271	-1	0	1	85848.277834	161742	0	247588.78963	247590.277834	0	0.00	0.00	99%	77%	0.9999	1.2000	0.0001	1.2000	0x664d8f8f2417f52cbbf5bd82ba82eefc58a87f07
305397	-1	1	2	751.871967	363.770669	0	1115.66715	1115.642636	0	0.00	0.00	52%	40%	0.9999	1.2001	0.0002	1.2000	0xc6b738de9bc7405aac3e586f47b169e6ddf7a6d3
305413	-2	3	5	1317.080513	649.97	0	1967.225169	1967.0505130000001	0	0.00	0.00	94%	86%	0.9998	1.2003	0.0005	1.2001	0x94daf9dbf9b61fa8b45b0dd700d0c2e1c37a329d
305594	-1	0	1	11531.536378	22294.951397	0	33826.291232	33826.487775	0	0.00	0.00	98%	79%	0.9999	1.2000	0.0001	1.2000	0x8985d5c3465d07321e981f3289eae1789ee13c79
305667	-1	0	1	15892.697655	31767	0	47659.432696	47659.697654999996	0	0.00	0.00	99%	77%	0.9999	1.2000	0.0001	1.2000	0xbefe67542bab11de3ca315163a93afb116bfb119
305713	-2	2	4	2801.537137	1999.3	0	4801.070475	4800.8371369999995	0	0.00	0.00	96%	87%	0.9998	1.2002	0.0004	1.2000	0x9c599cc2a4941e578e36634e94b8b93cbae01d40
305729	-1	1	2	3220.049892	1606.893348	4827.050432	0	4826.9432400000005	0	0.00	0.00	91%	74%	0.9999	1.2001	0.0002	1.2000	0x3214e141bdae08be1f382a885cf3d2a448a5e780
305790	-1	1	2	20.769504	10.364357	31.134552	0	31.133861000000003	0	0.00	0.00	87%	70%	0.9999	1.2001	0.0002	1.2000	0x96165cc60fd4f85c1453aa6e1d0d2360c3c494c5
305791	-1	0	1	178.123757	354.847979	0	532.968758	532.971736	0	0.00	0.00	69%	50%	0.9999	1.2000	0.0001	1.2000	0x058b377795e461685b19400b694c469097e2a454
305998	-1	0	1	3.303071	6.695696	0	9.998712	9.998767	0	0.00	0.00	100%	100%	0.9999	1.2000	0.0001	1.2000	0xf1db5c88ac2b757e8b33f2e58e19cc55b3039898
306114	-2	3	5	2989.807637	1497.806505	4123.676023	364.047273	4487.614142	0	0.00	0.00	100%	88%	0.9998	1.2003	0.0005	1.2001	0x3c07fd7df33dc84056e54262156d1dfa6c440a9f
306204	-2	3	5	444.839343	222.940985	0	0	667.780328	0	0.00	0.00	81%	86%	0.9998	1.2003	0.0005	1.2001	0xa5d6a0d96dcc9b88a35056686ce61d5eb05ec966
306217	-2	3	5	158.581506	79.472421	0	0	238.053927	0	0.00	0.00	81%	86%	0.9998	1.2003	0.0005	1.2001	0x824dbfe3aacdf56e1a510b90ae04c51fba1f23b0
